"n_killed","n_injured","n_guns_involved","cluster","n_subject_suspect","teens_involved","victim_age","drug_involved","gang_involved","bar","home_invasion","school","drive_by","month","weekday"
0,2,1,4,0,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sat"
0,2,1,4,1,0,29.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sat"
0,1,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sat"
0,1,1,4,0,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Sat"
0,1,1,3,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sat"
1,1,1,4,0,0,22.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Sun"
0,1,1,4,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,3,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,2,1,4,1,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Sun"
0,1,1,4,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
1,0,1,4,1,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Sun"
1,0,1,3,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Sun"
1,0,1,3,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Sun"
0,1,1,4,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,2,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Sun"
0,1,1,4,0,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
1,0,1,4,1,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
1,1,1,4,1,1,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
1,0,1,3,0,0,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
0,1,1,3,0,0,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
0,2,1,4,1,0,26.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Mon"
0,2,1,4,1,0,25.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
0,2,1,4,0,1,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
1,0,1,4,0,0,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Mon"
1,0,1,3,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Tue"
1,0,1,2,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Tue"
0,1,1,3,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Tue"
0,2,1,3,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Tue"
0,1,1,4,0,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Tue"
1,1,1,2,0,0,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Tue"
0,2,1,3,0,1,17.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Apr","Tue"
1,0,1,3,0,0,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Wed"
0,1,1,4,1,0,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Apr","Wed"
0,1,1,1,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Wed"
0,2,1,4,0,0,31.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Wed"
0,1,1,4,1,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Wed"
0,1,1,3,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Wed"
0,1,1,4,0,0,53,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Wed"
0,1,1,4,2,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Wed"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Wed"
0,2,1,3,0,1,26.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Thu"
0,1,1,4,0,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Thu"
0,1,1,2,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Thu"
1,0,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Thu"
0,2,1,3,0,1,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Thu"
1,0,1,4,1,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Thu"
0,1,1,4,1,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Fri"
1,0,1,3,0,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Apr","Fri"
1,0,1,4,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Fri"
0,1,1,3,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Fri"
1,1,1,4,0,0,26.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Fri"
0,1,1,4,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Fri"
1,0,2,4,2,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Fri"
1,0,1,3,0,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Fri"
0,1,1,2,1,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Fri"
0,1,1,3,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sat"
0,1,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sat"
0,1,1,3,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,39,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Apr","Sun"
0,1,1,3,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,3,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
1,0,1,1,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,3,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,3,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Apr","Sun"
0,1,1,4,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"May","Mon"
0,2,1,3,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"May","Mon"
